INPUT_TABLE
Variable ID
GHGConstrLong

"region","ghgpolicy","market","year","value"
"Central Asia","GHG","Central Asia",2035,859.613759582815
"Central Asia","GHG","Central Asia",2040,737.526079642413
"Central Asia","GHG","Central Asia",2045,615.438399702011
"Central Asia","GHG","Central Asia",2050,493.350719761609
"Central Asia","GHG","Central Asia",2055,371.263039821207
"Central Asia","GHG","Central Asia",2060,249.175359880804
"Central Asia","GHG","Central Asia",2065,127.087679940402
"Central Asia","GHG","Central Asia",2070,5
"Central Asia","GHG","Central Asia",2075,5
"Central Asia","GHG","Central Asia",2080,5
"Central Asia","GHG","Central Asia",2085,5
"Central Asia","GHG","Central Asia",2090,5
"Central Asia","GHG","Central Asia",2095,5
"Central Asia","GHG","Central Asia",2100,5
"China","GHG","China",2020,11130.54
"China","GHG","China",2025,14993.8547317587
"China","GHG","China",2030,18857.1694635174
"China","GHG","China",2035,16500.6482805778
"China","GHG","China",2040,14144.1270976381
"China","GHG","China",2045,11787.6059146984
"China","GHG","China",2050,9431.08473175872
"China","GHG","China",2055,7074.56354881904
"China","GHG","China",2060,4718.04236587936
"China","GHG","China",2065,2361.52118293968
"China","GHG","China",2070,5
"China","GHG","China",2075,5
"China","GHG","China",2080,5
"China","GHG","China",2085,5
"China","GHG","China",2090,5
"China","GHG","China",2095,5
"China","GHG","China",2100,5
"Colombia","GHG","Colombia",2020,246.207386067032
"Colombia","GHG","Colombia",2025,257.103693033516
"Colombia","GHG","Colombia",2030,268
"Colombia","GHG","Colombia",2035,235.125
"Colombia","GHG","Colombia",2040,202.25
"Colombia","GHG","Colombia",2045,169.375
"Colombia","GHG","Colombia",2050,136.5
"Colombia","GHG","Colombia",2055,103.625
"Colombia","GHG","Colombia",2060,70.75
"Colombia","GHG","Colombia",2065,37.875
"Colombia","GHG","Colombia",2070,5
"Colombia","GHG","Colombia",2075,5
"Colombia","GHG","Colombia",2080,5
"Colombia","GHG","Colombia",2085,5
"Colombia","GHG","Colombia",2090,5
"Colombia","GHG","Colombia",2095,5
"Colombia","GHG","Colombia",2100,5
"EU-12","GHG","EU",2020,4204.5
"EU-12","GHG","EU",2025,3784.1352
"EU-12","GHG","EU",2030,3363.7704
"EU-12","GHG","EU",2035,2943.9241
"EU-12","GHG","EU",2040,2524.0778
"EU-12","GHG","EU",2045,2104.2315
"EU-12","GHG","EU",2050,1684.3852
"EU-12","GHG","EU",2055,1264.5389
"EU-12","GHG","EU",2060,844.6926
"EU-12","GHG","EU",2065,424.8463
"EU-12","GHG","EU",2070,5
"EU-12","GHG","EU",2075,5
"EU-12","GHG","EU",2080,5
"EU-12","GHG","EU",2085,5
"EU-12","GHG","EU",2090,5
"EU-12","GHG","EU",2095,5
"EU-12","GHG","EU",2100,5
"Europe_Eastern","GHG","Europe_Eastern",2020,728.763981621621
"Europe_Eastern","GHG","Europe_Eastern",2025,633.639953842
"Europe_Eastern","GHG","Europe_Eastern",2030,538.515926062378
"Europe_Eastern","GHG","Europe_Eastern",2035,471.826435304581
"Europe_Eastern","GHG","Europe_Eastern",2040,405.136944546784
"Europe_Eastern","GHG","Europe_Eastern",2045,338.447453788986
"Europe_Eastern","GHG","Europe_Eastern",2050,271.757963031189
"Europe_Eastern","GHG","Europe_Eastern",2055,205.068472273392
"Europe_Eastern","GHG","Europe_Eastern",2060,138.378981515595
"Europe_Eastern","GHG","Europe_Eastern",2065,71.6894907577973
"Europe_Eastern","GHG","Europe_Eastern",2070,5
"Europe_Eastern","GHG","Europe_Eastern",2075,5
"Europe_Eastern","GHG","Europe_Eastern",2080,5
"Europe_Eastern","GHG","Europe_Eastern",2085,5
"Europe_Eastern","GHG","Europe_Eastern",2090,5
"Europe_Eastern","GHG","Europe_Eastern",2095,5
"Europe_Eastern","GHG","Europe_Eastern",2100,5
"Europe_Non_EU","GHG","Europe_Non_EU",2020,687.093269797649
"Europe_Non_EU","GHG","Europe_Non_EU",2025,626.525562995195
"Europe_Non_EU","GHG","Europe_Non_EU",2030,565.957856192741
"Europe_Non_EU","GHG","Europe_Non_EU",2035,495.838124168648
"Europe_Non_EU","GHG","Europe_Non_EU",2040,425.718392144556
"Europe_Non_EU","GHG","Europe_Non_EU",2045,355.598660120463
"Europe_Non_EU","GHG","Europe_Non_EU",2050,285.47892809637
"Europe_Non_EU","GHG","Europe_Non_EU",2055,215.359196072278
"Europe_Non_EU","GHG","Europe_Non_EU",2060,145.239464048185
"Europe_Non_EU","GHG","Europe_Non_EU",2065,75.1197320240926
"Europe_Non_EU","GHG","Europe_Non_EU",2070,5
"Europe_Non_EU","GHG","Europe_Non_EU",2075,5
"Europe_Non_EU","GHG","Europe_Non_EU",2080,5
"Europe_Non_EU","GHG","Europe_Non_EU",2085,5
"Europe_Non_EU","GHG","Europe_Non_EU",2090,5
"Europe_Non_EU","GHG","Europe_Non_EU",2095,5
"Europe_Non_EU","GHG","Europe_Non_EU",2100,5
"European Free Trade Association","GHG","European Free Trade Association",2020,95.98
"European Free Trade Association","GHG","European Free Trade Association",2025,100.032422604159
"European Free Trade Association","GHG","European Free Trade Association",2030,104.084845208318
"European Free Trade Association","GHG","European Free Trade Association",2035,91.6992395572779
"European Free Trade Association","GHG","European Free Trade Association",2040,79.3136339062382
"European Free Trade Association","GHG","European Free Trade Association",2045,66.9280282551985
"European Free Trade Association","GHG","European Free Trade Association",2050,54.5424226041588
"European Free Trade Association","GHG","European Free Trade Association",2055,42.1568169531191
"European Free Trade Association","GHG","European Free Trade Association",2060,29.7712113020794
"European Free Trade Association","GHG","European Free Trade Association",2065,17.3856056510397
"European Free Trade Association","GHG","European Free Trade Association",2070,5
"European Free Trade Association","GHG","European Free Trade Association",2075,5
"European Free Trade Association","GHG","European Free Trade Association",2080,5
"European Free Trade Association","GHG","European Free Trade Association",2085,5
"European Free Trade Association","GHG","European Free Trade Association",2090,5
"European Free Trade Association","GHG","European Free Trade Association",2095,5
"European Free Trade Association","GHG","European Free Trade Association",2100,5
"India","GHG","India",2020,3862
"India","GHG","India",2025,6041.39040311121
"India","GHG","India",2030,8220.78080622243
"India","GHG","India",2035,7193.80820544462
"India","GHG","India",2040,6166.83560466682
"India","GHG","India",2045,5139.86300388902
"India","GHG","India",2050,4112.89040311121
"India","GHG","India",2055,3085.91780233341
"India","GHG","India",2060,2058.94520155561
"India","GHG","India",2065,1031.9726007778
"India","GHG","India",2070,5
"India","GHG","India",2075,5
"India","GHG","India",2080,5
"India","GHG","India",2085,5
"India","GHG","India",2090,5
"India","GHG","India",2095,5
"India","GHG","India",2100,5
"Indonesia","GHG","Indonesia",2020,1213.27924302805
"Indonesia","GHG","Indonesia",2025,1629.39462151403
"Indonesia","GHG","Indonesia",2030,2045.51
"Indonesia","GHG","Indonesia",2035,1790.44625
"Indonesia","GHG","Indonesia",2040,1535.3825
"Indonesia","GHG","Indonesia",2045,1280.31875
"Indonesia","GHG","Indonesia",2050,1025.255
"Indonesia","GHG","Indonesia",2055,770.19125
"Indonesia","GHG","Indonesia",2060,515.1275
"Indonesia","GHG","Indonesia",2065,260.06375
"Indonesia","GHG","Indonesia",2070,5
"Indonesia","GHG","Indonesia",2075,5
"Indonesia","GHG","Indonesia",2080,5
"Indonesia","GHG","Indonesia",2085,5
"Indonesia","GHG","Indonesia",2090,5
"Indonesia","GHG","Indonesia",2095,5
"Indonesia","GHG","Indonesia",2100,5
"Japan","GHG","Japan",2020,1241.66
"Japan","GHG","Japan",2025,1141.79
"Japan","GHG","Japan",2030,1041.92
"Japan","GHG","Japan",2035,912.305
"Japan","GHG","Japan",2040,782.69
"Japan","GHG","Japan",2045,653.075
"Japan","GHG","Japan",2050,523.46
"Japan","GHG","Japan",2055,393.845
"Japan","GHG","Japan",2060,264.23
"Japan","GHG","Japan",2065,134.615
"Japan","GHG","Japan",2070,5
"Japan","GHG","Japan",2075,5
"Japan","GHG","Japan",2080,5
"Japan","GHG","Japan",2085,5
"Japan","GHG","Japan",2090,5
"Japan","GHG","Japan",2095,5
"Japan","GHG","Japan",2100,5
"Mexico","GHG","Mexico",2020,554.4
"Mexico","GHG","Mexico",2025,656.67
"Mexico","GHG","Mexico",2030,758.94
"Mexico","GHG","Mexico",2035,664.6975
"Mexico","GHG","Mexico",2040,570.455
"Mexico","GHG","Mexico",2045,476.2125
"Mexico","GHG","Mexico",2050,381.97
"Mexico","GHG","Mexico",2055,287.7275
"Mexico","GHG","Mexico",2060,193.485
"Mexico","GHG","Mexico",2065,99.2425000000001
"Mexico","GHG","Mexico",2070,5
"Mexico","GHG","Mexico",2075,5
"Mexico","GHG","Mexico",2080,5
"Mexico","GHG","Mexico",2085,5
"Mexico","GHG","Mexico",2090,5
"Mexico","GHG","Mexico",2095,5
"Mexico","GHG","Mexico",2100,5
"Middle East","GHG","Middle East",2020,2593.3549243377
"Middle East","GHG","Middle East",2025,2874.39840498992
"Middle East","GHG","Middle East",2030,3155.44188564215
"Middle East","GHG","Middle East",2035,2761.63664993688
"Middle East","GHG","Middle East",2040,2367.83141423161
"Middle East","GHG","Middle East",2045,1974.02617852634
"Middle East","GHG","Middle East",2050,1580.22094282107
"Middle East","GHG","Middle East",2055,1186.4157071158
"Middle East","GHG","Middle East",2060,792.610471410537
"Middle East","GHG","Middle East",2065,398.805235705268
"Middle East","GHG","Middle East",2070,5
"Middle East","GHG","Middle East",2075,5
"Middle East","GHG","Middle East",2080,5
"Middle East","GHG","Middle East",2085,5
"Middle East","GHG","Middle East",2090,5
"Middle East","GHG","Middle East",2095,5
"Middle East","GHG","Middle East",2100,5
"Pakistan","GHG","Pakistan",2035,593.458224890038
"Pakistan","GHG","Pakistan",2040,509.392764191461
"Pakistan","GHG","Pakistan",2045,425.327303492884
"Pakistan","GHG","Pakistan",2050,341.261842794307
"Pakistan","GHG","Pakistan",2055,257.196382095731
"Pakistan","GHG","Pakistan",2060,173.130921397154
"Pakistan","GHG","Pakistan",2065,89.0654606985769
"Pakistan","GHG","Pakistan",2070,5
"Pakistan","GHG","Pakistan",2075,5
"Pakistan","GHG","Pakistan",2080,5
"Pakistan","GHG","Pakistan",2085,5
"Pakistan","GHG","Pakistan",2090,5
"Pakistan","GHG","Pakistan",2095,5
"Pakistan","GHG","Pakistan",2100,5
"Russia","GHG","Russia",2020,2701.67597252257
"Russia","GHG","Russia",2025,2675.46998626129
"Russia","GHG","Russia",2030,2649.264
"Russia","GHG","Russia",2035,2318.731
"Russia","GHG","Russia",2040,1988.198
"Russia","GHG","Russia",2045,1657.665
"Russia","GHG","Russia",2050,1327.132
"Russia","GHG","Russia",2055,996.599
"Russia","GHG","Russia",2060,666.066
"Russia","GHG","Russia",2065,335.533
"Russia","GHG","Russia",2070,5
"Russia","GHG","Russia",2075,5
"Russia","GHG","Russia",2080,5
"Russia","GHG","Russia",2085,5
"Russia","GHG","Russia",2090,5
"Russia","GHG","Russia",2095,5
"Russia","GHG","Russia",2100,5
"South Africa","GHG","South Africa",2020,496.32
"South Africa","GHG","South Africa",2025,555.16
"South Africa","GHG","South Africa",2030,614
"South Africa","GHG","South Africa",2035,537.875
"South Africa","GHG","South Africa",2040,461.75
"South Africa","GHG","South Africa",2045,385.625
"South Africa","GHG","South Africa",2050,309.5
"South Africa","GHG","South Africa",2055,233.375
"South Africa","GHG","South Africa",2060,157.25
"South Africa","GHG","South Africa",2065,81.125
"South Africa","GHG","South Africa",2070,5
"South Africa","GHG","South Africa",2075,5
"South Africa","GHG","South Africa",2080,5
"South Africa","GHG","South Africa",2085,5
"South Africa","GHG","South Africa",2090,5
"South Africa","GHG","South Africa",2095,5
"South Africa","GHG","South Africa",2100,5
"South America_Northern","GHG","South America_Northern",2035,354.014601044607
"South America_Northern","GHG","South America_Northern",2040,304.155372323949
"South America_Northern","GHG","South America_Northern",2045,254.296143603291
"South America_Northern","GHG","South America_Northern",2050,204.436914882633
"South America_Northern","GHG","South America_Northern",2055,154.577686161975
"South America_Northern","GHG","South America_Northern",2060,104.718457441316
"South America_Northern","GHG","South America_Northern",2065,54.8592287206582
"South America_Northern","GHG","South America_Northern",2070,5
"South America_Northern","GHG","South America_Northern",2075,5
"South America_Northern","GHG","South America_Northern",2080,5
"South America_Northern","GHG","South America_Northern",2085,5
"South America_Northern","GHG","South America_Northern",2090,5
"South America_Northern","GHG","South America_Northern",2095,5
"South America_Northern","GHG","South America_Northern",2100,5
"South America_Southern","GHG","South America_Southern",2020,576.991676296125
"South America_Southern","GHG","South America_Southern",2025,578.071346802033
"South America_Southern","GHG","South America_Southern",2030,579.151017307941
"South America_Southern","GHG","South America_Southern",2035,507.382140144449
"South America_Southern","GHG","South America_Southern",2040,435.613262980956
"South America_Southern","GHG","South America_Southern",2045,363.844385817463
"South America_Southern","GHG","South America_Southern",2050,292.075508653971
"South America_Southern","GHG","South America_Southern",2055,220.306631490478
"South America_Southern","GHG","South America_Southern",2060,148.537754326985
"South America_Southern","GHG","South America_Southern",2065,76.7688771634927
"South America_Southern","GHG","South America_Southern",2070,5
"South America_Southern","GHG","South America_Southern",2075,5
"South America_Southern","GHG","South America_Southern",2080,5
"South America_Southern","GHG","South America_Southern",2085,5
"South America_Southern","GHG","South America_Southern",2090,5
"South America_Southern","GHG","South America_Southern",2095,5
"South America_Southern","GHG","South America_Southern",2100,5
"South Asia","GHG","South Asia",2020,450.620976007677
"South Asia","GHG","South Asia",2025,531.881712677449
"South Asia","GHG","South Asia",2030,613.142449347221
"South Asia","GHG","South Asia",2035,537.124643178818
"South Asia","GHG","South Asia",2040,461.106837010416
"South Asia","GHG","South Asia",2045,385.089030842013
"South Asia","GHG","South Asia",2050,309.07122467361
"South Asia","GHG","South Asia",2055,233.053418505208
"South Asia","GHG","South Asia",2060,157.035612336805
"South Asia","GHG","South Asia",2065,81.0178061684026
"South Asia","GHG","South Asia",2070,5
"South Asia","GHG","South Asia",2075,5
"South Asia","GHG","South Asia",2080,5
"South Asia","GHG","South Asia",2085,5
"South Asia","GHG","South Asia",2090,5
"South Asia","GHG","South Asia",2095,5
"South Asia","GHG","South Asia",2100,5
"South Korea","GHG","South Korea",2020,547.75
"South Korea","GHG","South Korea",2025,541.814
"South Korea","GHG","South Korea",2030,535.878
"South Korea","GHG","South Korea",2035,469.51825
"South Korea","GHG","South Korea",2040,403.1585
"South Korea","GHG","South Korea",2045,336.79875
"South Korea","GHG","South Korea",2050,270.439
"South Korea","GHG","South Korea",2055,204.07925
"South Korea","GHG","South Korea",2060,137.7195
"South Korea","GHG","South Korea",2065,71.35975
"South Korea","GHG","South Korea",2070,5
"South Korea","GHG","South Korea",2075,5
"South Korea","GHG","South Korea",2080,5
"South Korea","GHG","South Korea",2085,5
"South Korea","GHG","South Korea",2090,5
"South Korea","GHG","South Korea",2095,5
"South Korea","GHG","South Korea",2100,5
"Southeast Asia","GHG","Southeast Asia",2020,2363.62148892542
"Southeast Asia","GHG","Southeast Asia",2025,2284.72324272706
"Southeast Asia","GHG","Southeast Asia",2030,2205.8249965287
"Southeast Asia","GHG","Southeast Asia",2035,1930.72187196261
"Southeast Asia","GHG","Southeast Asia",2040,1655.61874739653
"Southeast Asia","GHG","Southeast Asia",2045,1380.51562283044
"Southeast Asia","GHG","Southeast Asia",2050,1105.41249826435
"Southeast Asia","GHG","Southeast Asia",2055,830.309373698263
"Southeast Asia","GHG","Southeast Asia",2060,555.206249132176
"Southeast Asia","GHG","Southeast Asia",2065,280.103124566088
"Southeast Asia","GHG","Southeast Asia",2070,5
"Southeast Asia","GHG","Southeast Asia",2075,5
"Southeast Asia","GHG","Southeast Asia",2080,5
"Southeast Asia","GHG","Southeast Asia",2085,5
"Southeast Asia","GHG","Southeast Asia",2090,5
"Southeast Asia","GHG","Southeast Asia",2095,5
"Southeast Asia","GHG","Southeast Asia",2100,5
"Taiwan","GHG","Taiwan",2035,370.558831775011
"Taiwan","GHG","Taiwan",2040,318.336141521438
"Taiwan","GHG","Taiwan",2045,266.113451267865
"Taiwan","GHG","Taiwan",2050,213.890761014292
"Taiwan","GHG","Taiwan",2055,161.668070760719
"Taiwan","GHG","Taiwan",2060,109.445380507146
"Taiwan","GHG","Taiwan",2065,57.2226902535731
"Taiwan","GHG","Taiwan",2070,5
"Taiwan","GHG","Taiwan",2075,5
"Taiwan","GHG","Taiwan",2080,5
"Taiwan","GHG","Taiwan",2085,5
"Taiwan","GHG","Taiwan",2090,5
"Taiwan","GHG","Taiwan",2095,5
"Taiwan","GHG","Taiwan",2100,5
"USA","GHG","USA",2020,5343.79
"USA","GHG","USA",2025,4605.06736
"USA","GHG","USA",2030,4042.13935348499
"USA","GHG","USA",2035,3537.49693429937
"USA","GHG","USA",2040,3032.85451511374
"USA","GHG","USA",2045,2528.21209592812
"USA","GHG","USA",2050,2023.56967674249
"USA","GHG","USA",2055,1518.92725755687
"USA","GHG","USA",2060,1014.28483837125
"USA","GHG","USA",2065,509.642419185624
"USA","GHG","USA",2070,5
"USA","GHG","USA",2075,5
"USA","GHG","USA",2080,5
"USA","GHG","USA",2085,5
"USA","GHG","USA",2090,5
"USA","GHG","USA",2095,5
"USA","GHG","USA",2100,5

INPUT_TABLE
Variable ID
GHGConstrMkt

region,ghgpolicy,market
EU-15,GHG,EU
